date,employee_id,employee_name,department,clock_in,clock_out,break_minutes,paid_leave,actual_work_hours,overtime_hours,clock_imputed,source_file
2024-01-03,EMP-113,社員004,開発部,09:09,19:25,60,0,9.27,1.2699999999999996,False,04_開発部_勤怠_202401.csv
2024-01-04,EMP-113,社員004,開発部,08:52,19:28,60,0,9.6,1.5999999999999996,False,04_開発部_勤怠_202401.csv
2024-01-05,EMP-113,社員004,開発部,09:00,17:30,60,1,7.5,0.0,False,04_開発部_勤怠_202401.csv
2024-01-08,EMP-113,社員004,開発部,08:36,20:49,60,0,11.22,3.2200000000000006,False,04_開発部_勤怠_202401.csv
2024-01-09,EMP-113,社員004,開発部,09:24,17:24,60,0,7.0,0.0,False,04_開発部_勤怠_202401.csv
2024-01-10,EMP-113,社員004,開発部,08:55,21:26,60,0,11.52,3.5199999999999996,False,04_開発部_勤怠_202401.csv
2024-01-11,EMP-113,社員004,開発部,08:05,20:20,60,0,11.25,3.25,False,04_開発部_勤怠_202401.csv
2024-01-12,EMP-113,社員004,開発部,09:19,18:56,60,0,8.62,0.6199999999999992,False,04_開発部_勤怠_202401.csv
2024-01-15,EMP-113,社員004,開発部,09:23,22:26,60,0,12.05,4.050000000000001,False,04_開発部_勤怠_202401.csv
2024-01-16,EMP-113,社員004,開発部,08:46,21:47,60,0,12.02,4.02,False,04_開発部_勤怠_202401.csv
2024-01-17,EMP-113,社員004,開発部,08:25,19:59,60,0,10.57,2.5700000000000003,False,04_開発部_勤怠_202401.csv
2024-01-18,EMP-113,社員004,開発部,08:49,19:06,60,0,9.28,1.2799999999999994,False,04_開発部_勤怠_202401.csv
2024-01-19,EMP-113,社員004,開発部,09:09,21:28,60,0,11.32,3.3200000000000003,False,04_開発部_勤怠_202401.csv
2024-01-22,EMP-113,社員004,開発部,08:01,21:55,60,0,12.9,4.9,False,04_開発部_勤怠_202401.csv
2024-01-23,EMP-113,社員004,開発部,09:27,21:35,60,0,11.13,3.130000000000001,False,04_開発部_勤怠_202401.csv
2024-01-24,EMP-113,社員004,開発部,08:37,22:33,60,0,12.93,4.93,False,04_開発部_勤怠_202401.csv
2024-01-25,EMP-113,社員004,開発部,09:15,19:28,60,0,9.22,1.2200000000000006,False,04_開発部_勤怠_202401.csv
2024-01-26,EMP-113,社員004,開発部,08:19,20:22,60,0,11.05,3.0500000000000007,False,04_開発部_勤怠_202401.csv
2024-01-29,EMP-113,社員004,開発部,09:30,18:00,60,0,7.5,0.0,False,04_開発部_勤怠_202401.csv
2024-01-30,EMP-113,社員004,開発部,08:50,21:12,60,0,11.37,3.369999999999999,False,04_開発部_勤怠_202401.csv
2024-01-31,EMP-113,社員004,開発部,09:07,22:53,60,0,12.77,4.77,False,04_開発部_勤怠_202401.csv
2024-01-01,EMP-958,社員005,開発部,08:33,19:51,60,0,10.3,2.3000000000000007,False,04_開発部_勤怠_202401.csv
2024-01-02,EMP-958,社員005,開発部,09:13,19:11,60,0,8.97,0.9700000000000006,False,04_開発部_勤怠_202401.csv
2024-01-03,EMP-958,社員005,開発部,09:19,22:12,60,0,11.88,3.880000000000001,False,04_開発部_勤怠_202401.csv
2024-01-04,EMP-958,社員005,開発部,08:11,18:17,60,0,9.1,1.0999999999999996,False,04_開発部_勤怠_202401.csv
2024-01-05,EMP-958,社員005,開発部,08:14,19:31,60,0,10.28,2.2799999999999994,False,04_開発部_勤怠_202401.csv
2024-01-08,EMP-958,社員005,開発部,09:11,19:21,60,0,9.17,1.17,False,04_開発部_勤怠_202401.csv
2024-01-09,EMP-958,社員005,開発部,08:03,22:04,60,0,13.02,5.02,False,04_開発部_勤怠_202401.csv
2024-01-10,EMP-958,社員005,開発部,09:26,19:07,60,0,8.68,0.6799999999999997,False,04_開発部_勤怠_202401.csv
2024-01-11,EMP-958,社員005,開発部,09:24,17:47,60,0,7.38,0.0,False,04_開発部_勤怠_202401.csv
2024-01-12,EMP-958,社員005,開発部,08:33,17:30,60,0,7.95,0.0,False,04_開発部_勤怠_202401.csv
2024-01-15,EMP-958,社員005,開発部,09:05,17:47,60,0,7.7,0.0,False,04_開発部_勤怠_202401.csv
2024-01-16,EMP-958,社員005,開発部,09:15,17:23,60,0,7.13,0.0,False,04_開発部_勤怠_202401.csv
2024-01-17,EMP-958,社員005,開発部,09:00,17:30,60,1,7.5,0.0,False,04_開発部_勤怠_202401.csv
2024-01-18,EMP-958,社員005,開発部,08:25,17:02,60,0,7.62,0.0,False,04_開発部_勤怠_202401.csv
2024-01-19,EMP-958,社員005,開発部,08:23,17:10,60,0,7.78,0.0,False,04_開発部_勤怠_202401.csv
2024-01-22,EMP-958,社員005,開発部,09:29,19:03,60,0,8.57,0.5700000000000003,False,04_開発部_勤怠_202401.csv
2024-01-23,EMP-958,社員005,開発部,08:08,21:35,60,0,12.45,4.449999999999999,False,04_開発部_勤怠_202401.csv
2024-01-24,EMP-958,社員005,開発部,09:23,22:22,60,0,11.98,3.9800000000000004,False,04_開発部_勤怠_202401.csv
2024-01-25,EMP-958,社員005,開発部,08:31,19:18,60,0,9.78,1.7799999999999994,False,04_開発部_勤怠_202401.csv
2024-01-26,EMP-958,社員005,開発部,08:34,22:17,60,0,12.72,4.720000000000001,False,04_開発部_勤怠_202401.csv
2024-01-29,EMP-958,社員005,開発部,08:04,22:18,60,0,13.23,5.23,False,04_開発部_勤怠_202401.csv
2024-01-30,EMP-958,社員005,開発部,09:00,19:24,60,0,9.4,1.4000000000000004,False,04_開発部_勤怠_202401.csv
2024-01-31,EMP-958,社員005,開発部,09:24,18:46,60,0,8.37,0.3699999999999992,False,04_開発部_勤怠_202401.csv
2024-01-01,EMP-692,社員006,開発部,08:33,19:31,60,0,9.97,1.9700000000000006,False,04_開発部_勤怠_202401.csv
2024-01-02,EMP-692,社員006,開発部,09:10,18:41,60,0,8.52,0.5199999999999996,False,04_開発部_勤怠_202401.csv
2024-01-03,EMP-692,社員006,開発部,08:02,17:11,60,0,8.15,0.15000000000000036,False,04_開発部_勤怠_202401.csv
2024-01-04,EMP-692,社員006,開発部,09:06,17:02,60,0,6.93,0.0,False,04_開発部_勤怠_202401.csv
2024-01-05,EMP-692,社員006,開発部,09:16,19:44,60,0,9.47,1.4700000000000006,False,04_開発部_勤怠_202401.csv
2024-01-08,EMP-692,社員006,開発部,09:00,17:30,60,1,7.5,0.0,False,04_開発部_勤怠_202401.csv
2024-01-09,EMP-692,社員006,開発部,09:29,17:29,60,0,7.0,0.0,False,04_開発部_勤怠_202401.csv
2024-01-10,EMP-692,社員006,開発部,09:26,18:50,60,0,8.4,0.40000000000000036,False,04_開発部_勤怠_202401.csv
2024-01-11,EMP-692,社員006,開発部,09:16,17:46,60,0,7.5,0.0,False,04_開発部_勤怠_202401.csv
2024-01-12,EMP-692,社員006,開発部,08:33,17:06,60,0,7.55,0.0,False,04_開発部_勤怠_202401.csv
2024-01-15,EMP-692,社員006,開発部,08:12,19:42,60,0,10.5,2.5,False,04_開発部_勤怠_202401.csv
2024-01-16,EMP-692,社員006,開発部,08:35,19:35,60,0,10.0,2.0,False,04_開発部_勤怠_202401.csv
2024-01-17,EMP-692,社員006,開発部,09:21,18:44,60,0,8.38,0.3800000000000008,False,04_開発部_勤怠_202401.csv
2024-01-18,EMP-692,社員006,開発部,08:50,17:35,60,0,7.75,0.0,False,04_開発部_勤怠_202401.csv
2024-01-19,EMP-692,社員006,開発部,08:34,19:28,60,0,9.9,1.9000000000000004,False,04_開発部_勤怠_202401.csv
2024-01-22,EMP-692,社員006,開発部,09:27,18:26,60,0,7.98,0.0,False,04_開発部_勤怠_202401.csv
2024-01-23,EMP-692,社員006,開発部,09:19,17:36,60,0,7.28,0.0,False,04_開発部_勤怠_202401.csv
2024-01-24,EMP-692,社員006,開発部,09:11,18:28,60,0,8.28,0.27999999999999936,False,04_開発部_勤怠_202401.csv
2024-01-26,EMP-692,社員006,開発部,09:19,17:33,60,0,7.23,0.0,False,04_開発部_勤怠_202401.csv
2024-01-29,EMP-692,社員006,開発部,08:19,17:13,60,0,7.9,0.0,False,04_開発部_勤怠_202401.csv
2024-01-30,EMP-692,社員006,開発部,09:29,19:32,60,0,9.05,1.0500000000000007,False,04_開発部_勤怠_202401.csv
2024-01-31,EMP-692,社員006,開発部,08:06,17:29,60,0,8.38,0.3800000000000008,False,04_開発部_勤怠_202401.csv
2024-01-01,EMP-146,社員007,開発部,08:14,21:05,60,0,11.85,3.8499999999999996,False,04_開発部_勤怠_202401.csv
2024-01-02,EMP-146,社員007,開発部,08:46,21:50,60,0,12.07,4.07,False,04_開発部_勤怠_202401.csv
2024-01-03,EMP-146,社員007,開発部,08:38,17:46,60,0,8.13,0.13000000000000078,False,04_開発部_勤怠_202401.csv
2024-01-04,EMP-146,社員007,開発部,08:58,18:56,60,0,8.97,0.9700000000000006,False,04_開発部_勤怠_202401.csv
2024-01-05,EMP-146,社員007,開発部,08:55,19:41,60,0,9.77,1.7699999999999996,False,04_開発部_勤怠_202401.csv
2024-01-08,EMP-146,社員007,開発部,09:01,19:20,60,0,9.32,1.3200000000000003,False,04_開発部_勤怠_202401.csv
2024-01-09,EMP-146,社員007,開発部,08:09,22:28,60,0,13.32,5.32,False,04_開発部_勤怠_202401.csv
2024-01-10,EMP-146,社員007,開発部,08:14,22:09,60,0,12.92,4.92,False,04_開発部_勤怠_202401.csv
2024-01-11,EMP-146,社員007,開発部,08:35,19:25,60,0,9.83,1.83,False,04_開発部_勤怠_202401.csv
2024-01-12,EMP-146,社員007,開発部,08:48,20:31,60,0,10.72,2.7200000000000006,False,04_開発部_勤怠_202401.csv
2024-01-15,EMP-146,社員007,開発部,08:15,22:20,60,0,13.08,5.08,False,04_開発部_勤怠_202401.csv
2024-01-16,EMP-146,社員007,開発部,08:42,21:22,60,0,11.67,3.67,False,04_開発部_勤怠_202401.csv
2024-01-17,EMP-146,社員007,開発部,08:49,21:39,60,0,11.83,3.83,False,04_開発部_勤怠_202401.csv
2024-01-18,EMP-146,社員007,開発部,08:28,20:12,60,0,10.73,2.7300000000000004,False,04_開発部_勤怠_202401.csv
2024-01-19,EMP-146,社員007,開発部,08:07,17:39,60,0,8.53,0.5299999999999994,False,04_開発部_勤怠_202401.csv
2024-01-22,EMP-146,社員007,開発部,09:00,19:19,60,0,9.32,1.3200000000000003,False,04_開発部_勤怠_202401.csv
2024-01-23,EMP-146,社員007,開発部,08:47,20:34,60,0,10.78,2.7799999999999994,False,04_開発部_勤怠_202401.csv
2024-01-24,EMP-146,社員007,開発部,09:19,17:44,60,0,7.42,0.0,False,04_開発部_勤怠_202401.csv
2024-01-26,EMP-146,社員007,開発部,08:16,21:12,60,0,11.93,3.9299999999999997,False,04_開発部_勤怠_202401.csv
2024-01-29,EMP-146,社員007,開発部,08:29,17:04,60,0,7.58,0.0,False,04_開発部_勤怠_202401.csv
2024-01-30,EMP-146,社員007,開発部,09:27,21:55,60,0,11.47,3.4700000000000006,False,04_開発部_勤怠_202401.csv
2024-01-31,EMP-146,社員007,開発部,09:16,17:57,60,0,7.68,0.0,False,04_開発部_勤怠_202401.csv
2024-01-01,EMP-486,社員008,開発部,08:12,19:29,60,0,10.28,2.2799999999999994,False,04_開発部_勤怠_202401.csv
2024-01-02,EMP-486,社員008,開発部,08:15,19:19,60,0,10.07,2.0700000000000003,False,04_開発部_勤怠_202401.csv
2024-01-03,EMP-486,社員008,開発部,08:01,18:43,60,0,9.7,1.6999999999999993,False,04_開発部_勤怠_202401.csv
2024-01-04,EMP-486,社員008,開発部,08:32,18:51,60,0,9.32,1.3200000000000003,False,04_開発部_勤怠_202401.csv
2024-01-05,EMP-486,社員008,開発部,09:28,17:35,60,0,7.12,0.0,False,04_開発部_勤怠_202401.csv
2024-01-08,EMP-486,社員008,開発部,09:28,18:42,60,0,8.23,0.23000000000000043,False,04_開発部_勤怠_202401.csv
2024-01-09,EMP-486,社員008,開発部,08:26,17:36,60,0,8.17,0.16999999999999993,False,04_開発部_勤怠_202401.csv
2024-01-10,EMP-486,社員008,開発部,09:14,19:08,60,0,8.9,0.9000000000000004,False,04_開発部_勤怠_202401.csv
2024-01-11,EMP-486,社員008,開発部,08:55,17:19,60,0,7.4,0.0,False,04_開発部_勤怠_202401.csv
2024-01-12,EMP-486,社員008,開発部,08:27,17:41,60,0,8.23,0.23000000000000043,False,04_開発部_勤怠_202401.csv
2024-01-15,EMP-486,社員008,開発部,09:02,19:34,60,0,9.53,1.5299999999999994,False,04_開発部_勤怠_202401.csv
2024-01-16,EMP-486,社員008,開発部,09:00,17:30,60,1,7.5,0.0,False,04_開発部_勤怠_202401.csv
2024-01-17,EMP-486,社員008,開発部,09:30,18:19,60,0,7.82,0.0,False,04_開発部_勤怠_202401.csv
2024-01-18,EMP-486,社員008,開発部,09:04,17:06,60,0,7.03,0.0,False,04_開発部_勤怠_202401.csv
2024-01-19,EMP-486,社員008,開発部,09:19,19:39,60,0,9.33,1.33,False,04_開発部_勤怠_202401.csv
2024-01-22,EMP-486,社員008,開発部,08:22,17:44,60,0,8.37,0.3699999999999992,False,04_開発部_勤怠_202401.csv
2024-01-23,EMP-486,社員008,開発部,09:22,19:23,60,0,9.02,1.0199999999999996,False,04_開発部_勤怠_202401.csv
2024-01-24,EMP-486,社員008,開発部,09:04,17:12,60,0,7.13,0.0,False,04_開発部_勤怠_202401.csv
2024-01-25,EMP-486,社員008,開発部,08:59,18:26,60,0,8.45,0.4499999999999993,False,04_開発部_勤怠_202401.csv
2024-01-26,EMP-486,社員008,開発部,08:48,17:04,60,0,7.27,0.0,False,04_開発部_勤怠_202401.csv
2024-01-29,EMP-486,社員008,開発部,09:27,19:31,60,0,9.07,1.0700000000000003,False,04_開発部_勤怠_202401.csv
2024-01-30,EMP-486,社員008,開発部,09:00,17:30,60,1,7.5,0.0,False,04_開発部_勤怠_202401.csv
2024-01-31,EMP-486,社員008,開発部,09:23,18:25,60,0,8.03,0.02999999999999936,False,04_開発部_勤怠_202401.csv
2024-01-01,EMP-660,社員009,開発部,08:33,17:28,60,0,7.92,0.0,False,04_開発部_勤怠_202401.csv
2024-01-02,EMP-660,社員009,開発部,08:33,19:25,60,0,9.87,1.8699999999999992,False,04_開発部_勤怠_202401.csv
2024-01-03,EMP-660,社員009,開発部,09:16,19:03,60,0,8.78,0.7799999999999994,False,04_開発部_勤怠_202401.csv
2024-01-04,EMP-660,社員009,開発部,09:24,18:29,60,0,8.08,0.08000000000000007,False,04_開発部_勤怠_202401.csv
2024-01-05,EMP-660,社員009,開発部,08:44,19:57,60,0,10.22,2.2200000000000006,False,04_開発部_勤怠_202401.csv
2024-01-08,EMP-660,社員009,開発部,09:02,19:32,60,0,9.5,1.5,False,04_開発部_勤怠_202401.csv
2024-01-09,EMP-660,社員009,開発部,08:25,18:20,60,0,8.92,0.9199999999999999,False,04_開発部_勤怠_202401.csv
2024-01-10,EMP-660,社員009,開発部,08:56,18:05,60,0,8.15,0.15000000000000036,False,04_開発部_勤怠_202401.csv
2024-01-11,EMP-660,社員009,開発部,08:45,19:07,60,0,9.37,1.3699999999999992,False,04_開発部_勤怠_202401.csv
2024-01-12,EMP-660,社員009,開発部,09:02,19:45,60,0,9.72,1.7200000000000006,False,04_開発部_勤怠_202401.csv
2024-01-15,EMP-660,社員009,開発部,09:00,17:30,60,1,7.5,0.0,False,04_開発部_勤怠_202401.csv
2024-01-16,EMP-660,社員009,開発部,09:18,19:55,60,0,9.62,1.6199999999999992,False,04_開発部_勤怠_202401.csv
2024-01-17,EMP-660,社員009,開発部,08:49,19:03,60,0,9.23,1.2300000000000004,False,04_開発部_勤怠_202401.csv
2024-01-18,EMP-660,社員009,開発部,09:09,19:11,60,0,9.03,1.0299999999999994,False,04_開発部_勤怠_202401.csv
2024-01-19,EMP-660,社員009,開発部,08:00,19:48,60,0,10.8,2.8000000000000007,False,04_開発部_勤怠_202401.csv
2024-01-22,EMP-660,社員009,開発部,09:17,17:38,60,0,7.35,0.0,False,04_開発部_勤怠_202401.csv
2024-01-23,EMP-660,社員009,開発部,09:14,18:28,60,0,8.23,0.23000000000000043,False,04_開発部_勤怠_202401.csv
2024-01-24,EMP-660,社員009,開発部,08:56,19:17,60,0,9.35,1.3499999999999996,False,04_開発部_勤怠_202401.csv
2024-01-25,EMP-660,社員009,開発部,08:03,17:09,60,0,8.1,0.09999999999999964,False,04_開発部_勤怠_202401.csv
2024-01-26,EMP-660,社員009,開発部,08:54,17:42,60,0,7.8,0.0,False,04_開発部_勤怠_202401.csv
2024-01-29,EMP-660,社員009,開発部,09:29,17:03,60,0,6.57,0.0,False,04_開発部_勤怠_202401.csv
2024-01-30,EMP-660,社員009,開発部,08:43,18:39,60,0,8.93,0.9299999999999997,False,04_開発部_勤怠_202401.csv
2024-01-31,EMP-660,社員009,開発部,08:29,19:37,60,0,10.13,2.130000000000001,False,04_開発部_勤怠_202401.csv
2024-01-01,EMP-134,社員010,開発部,09:11,17:48,60,0,7.62,0.0,False,04_開発部_勤怠_202401.csv
2024-01-02,EMP-134,社員010,開発部,09:15,21:21,60,0,11.1,3.0999999999999996,False,04_開発部_勤怠_202401.csv
2024-01-03,EMP-134,社員010,開発部,08:39,19:30,60,0,9.85,1.8499999999999996,False,04_開発部_勤怠_202401.csv
2024-01-04,EMP-134,社員010,開発部,09:13,18:16,60,0,8.05,0.05000000000000071,False,04_開発部_勤怠_202401.csv
2024-01-05,EMP-134,社員010,開発部,09:29,22:33,60,0,12.07,4.07,False,04_開発部_勤怠_202401.csv
2024-01-08,EMP-134,社員010,開発部,08:56,19:18,60,0,9.37,1.3699999999999992,False,04_開発部_勤怠_202401.csv
2024-01-10,EMP-134,社員010,開発部,08:47,19:26,60,0,9.65,1.6500000000000004,False,04_開発部_勤怠_202401.csv
2024-01-11,EMP-134,社員010,開発部,08:00,19:18,60,0,10.3,2.3000000000000007,False,04_開発部_勤怠_202401.csv
2024-01-12,EMP-134,社員010,開発部,09:16,19:07,60,0,8.85,0.8499999999999996,False,04_開発部_勤怠_202401.csv
2024-01-15,EMP-134,社員010,開発部,08:53,21:53,60,0,12.0,4.0,False,04_開発部_勤怠_202401.csv
2024-01-16,EMP-134,社員010,開発部,09:25,20:30,60,0,10.08,2.08,False,04_開発部_勤怠_202401.csv
2024-01-17,EMP-134,社員010,開発部,09:14,18:59,60,0,8.75,0.75,False,04_開発部_勤怠_202401.csv
2024-01-18,EMP-134,社員010,開発部,09:18,18:35,60,0,8.28,0.27999999999999936,False,04_開発部_勤怠_202401.csv
2024-01-19,EMP-134,社員010,開発部,09:25,18:04,60,0,7.65,0.0,False,04_開発部_勤怠_202401.csv
2024-01-22,EMP-134,社員010,開発部,08:21,19:34,60,0,10.22,2.2200000000000006,False,04_開発部_勤怠_202401.csv
2024-01-23,EMP-134,社員010,開発部,09:05,21:45,60,0,11.67,3.67,False,04_開発部_勤怠_202401.csv
2024-01-24,EMP-134,社員010,開発部,09:13,20:23,60,0,10.17,2.17,False,04_開発部_勤怠_202401.csv
2024-01-25,EMP-134,社員010,開発部,08:33,19:23,60,0,9.83,1.83,False,04_開発部_勤怠_202401.csv
2024-01-26,EMP-134,社員010,開発部,08:28,22:57,60,0,13.48,5.48,False,04_開発部_勤怠_202401.csv
2024-01-29,EMP-134,社員010,開発部,09:23,18:49,60,0,8.43,0.4299999999999997,False,04_開発部_勤怠_202401.csv
2024-01-30,EMP-134,社員010,開発部,08:52,19:43,60,0,9.85,1.8499999999999996,False,04_開発部_勤怠_202401.csv
2024-01-31,EMP-134,社員010,開発部,08:29,19:00,60,0,9.52,1.5199999999999996,False,04_開発部_勤怠_202401.csv
2024-01-01,EMP-385,社員011,開発部,08:21,19:06,60,0,9.75,1.75,False,04_開発部_勤怠_202401.csv
2024-01-02,EMP-385,社員011,開発部,09:00,21:40,60,0,11.67,3.67,False,04_開発部_勤怠_202401.csv
2024-01-03,EMP-385,社員011,開発部,08:18,21:49,60,0,12.52,4.52,False,04_開発部_勤怠_202401.csv
2024-01-04,EMP-385,社員011,開発部,08:10,19:39,60,0,10.48,2.4800000000000004,False,04_開発部_勤怠_202401.csv
2024-01-05,EMP-385,社員011,開発部,09:17,20:45,60,0,10.47,2.4700000000000006,False,04_開発部_勤怠_202401.csv
2024-01-08,EMP-385,社員011,開発部,08:04,21:34,60,0,12.5,4.5,False,04_開発部_勤怠_202401.csv
2024-01-09,EMP-385,社員011,開発部,09:28,17:24,60,0,6.93,0.0,False,04_開発部_勤怠_202401.csv
2024-01-10,EMP-385,社員011,開発部,08:45,22:39,60,0,12.9,4.9,False,04_開発部_勤怠_202401.csv
2024-01-11,EMP-385,社員011,開発部,08:45,19:05,60,0,9.33,1.33,False,04_開発部_勤怠_202401.csv
2024-01-12,EMP-385,社員011,開発部,09:18,22:06,60,0,11.8,3.8000000000000007,False,04_開発部_勤怠_202401.csv
2024-01-15,EMP-385,社員011,開発部,09:15,20:09,60,0,9.9,1.9000000000000004,False,04_開発部_勤怠_202401.csv
2024-01-16,EMP-385,社員011,開発部,09:12,21:50,60,0,11.63,3.630000000000001,False,04_開発部_勤怠_202401.csv
2024-01-17,EMP-385,社員011,開発部,09:00,19:22,60,0,9.37,1.3699999999999992,False,04_開発部_勤怠_202401.csv
2024-01-18,EMP-385,社員011,開発部,09:24,20:32,60,0,10.13,2.130000000000001,False,04_開発部_勤怠_202401.csv
2024-01-19,EMP-385,社員011,開発部,08:20,19:50,60,0,10.5,2.5,False,04_開発部_勤怠_202401.csv
2024-01-22,EMP-385,社員011,開発部,09:07,19:10,60,0,9.05,1.0500000000000007,False,04_開発部_勤怠_202401.csv
2024-01-23,EMP-385,社員011,開発部,09:06,19:27,60,0,9.35,1.3499999999999996,False,04_開発部_勤怠_202401.csv
2024-01-24,EMP-385,社員011,開発部,09:17,17:42,60,0,7.42,0.0,False,04_開発部_勤怠_202401.csv
2024-01-25,EMP-385,社員011,開発部,09:03,22:20,60,0,12.28,4.279999999999999,False,04_開発部_勤怠_202401.csv
2024-01-26,EMP-385,社員011,開発部,08:19,17:38,60,0,8.32,0.3200000000000003,False,04_開発部_勤怠_202401.csv
2024-01-29,EMP-385,社員011,開発部,09:10,19:05,60,0,8.92,0.9199999999999999,False,04_開発部_勤怠_202401.csv
2024-01-30,EMP-385,社員011,開発部,08:48,20:28,60,0,10.67,2.67,False,04_開発部_勤怠_202401.csv
2024-01-31,EMP-385,社員011,開発部,09:06,21:19,60,0,11.22,3.2200000000000006,False,04_開発部_勤怠_202401.csv
2024-01-01,EMP-893,社員012,開発部,09:22,18:05,60,0,7.72,0.0,False,04_開発部_勤怠_202401.csv
2024-01-02,EMP-893,社員012,開発部,09:27,17:54,60,0,7.45,0.0,False,04_開発部_勤怠_202401.csv
2024-01-03,EMP-893,社員012,開発部,08:00,19:35,60,0,10.58,2.58,False,04_開発部_勤怠_202401.csv
2024-01-04,EMP-893,社員012,開発部,09:27,17:15,60,0,6.8,0.0,False,04_開発部_勤怠_202401.csv
2024-01-05,EMP-893,社員012,開発部,09:22,18:25,60,0,8.05,0.05000000000000071,False,04_開発部_勤怠_202401.csv
2024-01-08,EMP-893,社員012,開発部,08:30,17:12,60,0,7.7,0.0,False,04_開発部_勤怠_202401.csv
2024-01-09,EMP-893,社員012,開発部,09:26,18:09,60,0,7.72,0.0,False,04_開発部_勤怠_202401.csv
2024-01-10,EMP-893,社員012,開発部,08:08,17:04,60,0,7.93,0.0,False,04_開発部_勤怠_202401.csv
2024-01-11,EMP-893,社員012,開発部,09:21,18:08,60,0,7.78,0.0,False,04_開発部_勤怠_202401.csv
2024-01-12,EMP-893,社員012,開発部,09:27,18:57,60,0,8.5,0.5,False,04_開発部_勤怠_202401.csv
2024-01-15,EMP-893,社員012,開発部,09:19,17:29,60,0,7.17,0.0,False,04_開発部_勤怠_202401.csv
2024-01-16,EMP-893,社員012,開発部,09:12,18:14,60,0,8.03,0.02999999999999936,False,04_開発部_勤怠_202401.csv
2024-01-17,EMP-893,社員012,開発部,09:27,19:15,60,0,8.8,0.8000000000000007,False,04_開発部_勤怠_202401.csv
2024-01-18,EMP-893,社員012,開発部,09:01,17:36,60,0,7.58,0.0,False,04_開発部_勤怠_202401.csv
2024-01-19,EMP-893,社員012,開発部,09:30,19:05,60,0,8.58,0.5800000000000001,False,04_開発部_勤怠_202401.csv
2024-01-22,EMP-893,社員012,開発部,09:14,19:05,60,0,8.85,0.8499999999999996,False,04_開発部_勤怠_202401.csv
2024-01-23,EMP-893,社員012,開発部,08:30,19:47,60,0,10.28,2.2799999999999994,False,04_開発部_勤怠_202401.csv
2024-01-24,EMP-893,社員012,開発部,09:19,17:57,60,0,7.63,0.0,False,04_開発部_勤怠_202401.csv
2024-01-25,EMP-893,社員012,開発部,09:14,19:57,60,0,9.72,1.7200000000000006,False,04_開発部_勤怠_202401.csv
2024-01-26,EMP-893,社員012,開発部,09:11,18:18,60,0,8.12,0.11999999999999922,False,04_開発部_勤怠_202401.csv
2024-01-29,EMP-893,社員012,開発部,09:23,19:16,60,0,8.88,0.8800000000000008,False,04_開発部_勤怠_202401.csv
2024-01-30,EMP-893,社員012,開発部,08:36,17:42,60,0,8.1,0.09999999999999964,False,04_開発部_勤怠_202401.csv
2024-01-31,EMP-893,社員012,開発部,08:18,18:05,60,0,8.78,0.7799999999999994,False,04_開発部_勤怠_202401.csv
2024-01-01,EMP-122,社員013,開発部,09:04,18:54,60,0,8.83,0.8300000000000001,False,04_開発部_勤怠_202401.csv
2024-01-02,EMP-122,社員013,開発部,08:58,20:42,60,0,10.73,2.7300000000000004,False,04_開発部_勤怠_202401.csv
2024-01-03,EMP-122,社員013,開発部,09:25,18:11,60,0,7.77,0.0,False,04_開発部_勤怠_202401.csv
2024-01-04,EMP-122,社員013,開発部,09:02,19:59,60,0,9.95,1.9499999999999993,False,04_開発部_勤怠_202401.csv
2024-01-05,EMP-122,社員013,開発部,09:24,22:46,60,0,12.37,4.369999999999999,False,04_開発部_勤怠_202401.csv
2024-01-08,EMP-122,社員013,開発部,09:01,17:03,60,0,7.03,0.0,False,04_開発部_勤怠_202401.csv
2024-01-09,EMP-122,社員013,開発部,09:15,19:14,60,0,8.98,0.9800000000000004,False,04_開発部_勤怠_202401.csv
2024-01-10,EMP-122,社員013,開発部,09:08,22:00,60,0,11.87,3.869999999999999,False,04_開発部_勤怠_202401.csv
2024-01-11,EMP-122,社員013,開発部,09:21,19:06,60,0,8.75,0.75,False,04_開発部_勤怠_202401.csv
2024-01-12,EMP-122,社員013,開発部,09:19,18:21,60,0,8.03,0.02999999999999936,False,04_開発部_勤怠_202401.csv
2024-01-15,EMP-122,社員013,開発部,09:20,22:49,60,0,12.48,4.48,False,04_開発部_勤怠_202401.csv
2024-01-16,EMP-122,社員013,開発部,08:33,20:20,60,0,10.78,2.7799999999999994,False,04_開発部_勤怠_202401.csv
2024-01-17,EMP-122,社員013,開発部,08:00,19:43,60,0,10.72,2.7200000000000006,False,04_開発部_勤怠_202401.csv
2024-01-18,EMP-122,社員013,開発部,09:08,19:39,60,0,9.52,1.5199999999999996,False,04_開発部_勤怠_202401.csv
2024-01-19,EMP-122,社員013,開発部,08:38,19:07,60,0,9.48,1.4800000000000004,False,04_開発部_勤怠_202401.csv
2024-01-22,EMP-122,社員013,開発部,09:21,19:36,60,0,9.25,1.25,False,04_開発部_勤怠_202401.csv
2024-01-23,EMP-122,社員013,開発部,08:44,21:29,60,0,11.75,3.75,False,04_開発部_勤怠_202401.csv
2024-01-24,EMP-122,社員013,開発部,09:29,18:44,60,0,8.25,0.25,False,04_開発部_勤怠_202401.csv
2024-01-25,EMP-122,社員013,開発部,09:08,19:17,60,0,9.15,1.1500000000000004,False,04_開発部_勤怠_202401.csv
