student_id,student_name,subject,attendance_rate,midterm_score,final_score,assignment_rate,engagement_score,enrollment_month,course,source_file,score_imputed,dropout_risk_score,risk_category
SID-171,受講生171,数学,75.9,56.8,53.2,83.4,3,8,上級コース,03_受講生データ_C班_202401.csv,False,66.4,低リスク
SID-171,受講生171,英語,74.5,65.5,55.3,71.8,3,8,上級コース,03_受講生データ_C班_202401.csv,False,66.8,低リスク
SID-171,受講生171,物理,70.8,61.0,62.1,61.0,3,8,上級コース,03_受講生データ_C班_202401.csv,False,64.1,中リスク
SID-171,受講生171,国語,70.7,67.1,61.1,76.3,3,8,上級コース,03_受講生データ_C班_202401.csv,False,67.7,低リスク
SID-171,受講生171,情報,77.2,74.0,57.7,78.3,3,8,上級コース,03_受講生データ_C班_202401.csv,False,71.3,低リスク
SID-172,受講生172,数学,84.7,74.9,77.0,81.9,5,7,基礎コース,03_受講生データ_C班_202401.csv,False,81.1,低リスク
SID-172,受講生172,英語,87.3,78.7,84.2,80.5,4,7,基礎コース,03_受講生データ_C班_202401.csv,False,82.9,低リスク
SID-172,受講生172,物理,88.8,89.7,63.3,86.7,5,7,基礎コース,03_受講生データ_C班_202401.csv,False,84.2,低リスク
SID-172,受講生172,国語,80.6,88.7,73.7,98.7,4,7,基礎コース,03_受講生データ_C班_202401.csv,False,83.7,低リスク
SID-172,受講生172,情報,91.3,74.0,84.8,86.7,3,7,基礎コース,03_受講生データ_C班_202401.csv,False,82.9,低リスク
SID-173,受講生173,数学,72.4,55.1,47.8,63.0,3,4,基礎コース,03_受講生データ_C班_202401.csv,False,60.6,中リスク
SID-173,受講生173,英語,73.2,50.0,68.8,60.5,3,4,基礎コース,03_受講生データ_C班_202401.csv,False,63.5,中リスク
SID-173,受講生173,物理,73.4,67.9,67.9,77.8,3,4,基礎コース,03_受講生データ_C班_202401.csv,False,70.4,低リスク
SID-173,受講生173,国語,84.5,51.0,69.7,81.2,2,4,基礎コース,03_受講生データ_C班_202401.csv,False,69.7,低リスク
SID-173,受講生173,情報,83.6,56.4,48.6,76.6,2,4,基礎コース,03_受講生データ_C班_202401.csv,False,65.8,低リスク
SID-174,受講生174,数学,55.7,52.4,38.6,40.9,2,7,基礎コース,03_受講生データ_C班_202401.csv,False,47.7,中リスク
SID-174,受講生174,英語,52.0,24.7,25.8,35.0,2,7,基礎コース,03_受講生データ_C班_202401.csv,False,36.0,高リスク
SID-174,受講生174,物理,61.1,38.6,31.2,53.4,2,7,基礎コース,03_受講生データ_C班_202401.csv,False,46.5,中リスク
SID-174,受講生174,国語,64.4,50.8,36.4,58.7,1,7,基礎コース,03_受講生データ_C班_202401.csv,False,51.3,中リスク
SID-174,受講生174,情報,54.2,50.3,31.6,43.9,2,7,基礎コース,03_受講生データ_C班_202401.csv,False,45.7,中リスク
SID-175,受講生175,数学,71.1,63.0,58.6,76.5,3,5,応用コース,03_受講生データ_C班_202401.csv,False,66.3,低リスク
SID-175,受講生175,英語,69.4,71.7,53.7,83.1,2,5,応用コース,03_受講生データ_C班_202401.csv,False,66.7,低リスク
SID-175,受講生175,物理,69.1,64.0,58.4,80.7,2,5,応用コース,03_受講生データ_C班_202401.csv,False,65.2,低リスク
SID-175,受講生175,国語,83.2,63.3,59.7,72.8,2,5,応用コース,03_受講生データ_C班_202401.csv,False,69.1,低リスク
SID-175,受講生175,情報,65.7,62.4,51.6,68.6,2,5,応用コース,03_受講生データ_C班_202401.csv,False,60.5,中リスク
SID-176,受講生176,数学,90.0,68.3,62.9,79.6,4,10,応用コース,03_受講生データ_C班_202401.csv,False,76.8,低リスク
SID-176,受講生176,英語,83.8,86.3,67.1,97.0,3,10,応用コース,03_受講生データ_C班_202401.csv,False,81.4,低リスク
SID-176,受講生176,物理,81.8,95.7,71.8,85.6,3,10,応用コース,03_受講生データ_C班_202401.csv,False,82.3,低リスク
SID-176,受講生176,国語,99.2,98.1,88.6,76.7,3,10,応用コース,03_受講生データ_C班_202401.csv,False,91.0,低リスク
SID-176,受講生176,情報,99.8,98.1,64.2,84.9,4,10,応用コース,03_受講生データ_C班_202401.csv,False,88.8,低リスク
SID-177,受講生177,数学,71.3,53.2,62.4,66.8,3,7,上級コース,03_受講生データ_C班_202401.csv,False,63.3,中リスク
SID-177,受講生177,英語,66.8,62.4,49.0,70.8,2,7,上級コース,03_受講生データ_C班_202401.csv,False,60.6,中リスク
SID-177,受講生177,物理,67.9,73.8,48.6,73.0,3,7,上級コース,03_受講生データ_C班_202401.csv,False,65.4,低リスク
SID-177,受講生177,国語,66.5,55.1,46.4,63.5,2,7,上級コース,03_受講生データ_C班_202401.csv,False,57.1,中リスク
SID-177,受講生177,情報,74.9,66.3,47.2,71.0,2,7,上級コース,03_受講生データ_C班_202401.csv,False,64.1,中リスク
SID-178,受講生178,数学,47.0,33.0,22.2,37.7,2,10,上級コース,03_受講生データ_C班_202401.csv,False,36.0,高リスク
SID-178,受講生178,英語,54.0,54.7,49.9,64.3,2,10,上級コース,03_受講生データ_C班_202401.csv,False,53.5,中リスク
SID-178,受講生178,物理,42.4,31.3,27.1,30.5,1,10,上級コース,03_受講生データ_C班_202401.csv,False,32.7,高リスク
SID-178,受講生178,国語,42.9,35.9,30.2,36.3,2,10,上級コース,03_受講生データ_C班_202401.csv,False,36.7,高リスク
SID-178,受講生178,情報,50.7,49.8,27.2,48.8,2,10,上級コース,03_受講生データ_C班_202401.csv,False,44.2,中リスク
SID-179,受講生179,数学,68.7,62.4,48.8,64.0,2,10,応用コース,03_受講生データ_C班_202401.csv,False,60.3,中リスク
SID-179,受講生179,英語,70.3,54.3,68.2,61.1,3,10,応用コース,03_受講生データ_C班_202401.csv,False,63.5,中リスク
SID-179,受講生179,物理,76.3,63.7,51.3,71.3,3,10,応用コース,03_受講生データ_C班_202401.csv,False,66.1,低リスク
SID-179,受講生179,国語,79.4,55.5,49.8,67.9,2,10,応用コース,03_受講生データ_C班_202401.csv,False,63.1,中リスク
SID-179,受講生179,情報,83.0,69.9,68.7,76.3,3,10,応用コース,03_受講生データ_C班_202401.csv,False,74.2,低リスク
SID-180,受講生180,数学,74.6,72.6,57.8,68.9,3,6,基礎コース,03_受講生データ_C班_202401.csv,False,68.7,低リスク
SID-180,受講生180,英語,77.8,63.7,48.1,69.8,3,6,基礎コース,03_受講生データ_C班_202401.csv,False,65.7,低リスク
SID-180,受講生180,物理,81.9,59.5,65.5,71.1,2,6,基礎コース,03_受講生データ_C班_202401.csv,False,68.6,低リスク
SID-180,受講生180,国語,80.1,53.4,68.1,72.0,3,6,基礎コース,03_受講生データ_C班_202401.csv,False,68.3,低リスク
SID-180,受講生180,情報,69.8,56.6,54.2,77.9,2,6,基礎コース,03_受講生データ_C班_202401.csv,False,62.4,中リスク
SID-181,受講生181,数学,99.0,88.4,81.9,86.2,4,4,上級コース,03_受講生データ_C班_202401.csv,False,89.8,低リスク
SID-181,受講生181,英語,97.0,75.3,98.1,84.9,5,4,上級コース,03_受講生データ_C班_202401.csv,False,90.1,低リスク
SID-181,受講生181,物理,96.0,98.8,88.1,79.0,4,4,上級コース,03_受講生データ_C班_202401.csv,False,91.5,低リスク
SID-181,受講生181,国語,82.4,92.6,71.3,92.4,4,4,上級コース,03_受講生データ_C班_202401.csv,False,83.9,低リスク
SID-181,受講生181,情報,98.2,71.3,75.7,91.2,4,4,上級コース,03_受講生データ_C班_202401.csv,False,84.8,低リスク
SID-182,受講生182,数学,83.5,66.0,76.3,91.2,4,10,基礎コース,03_受講生データ_C班_202401.csv,False,78.4,低リスク
SID-182,受講生182,英語,91.5,70.5,78.0,84.2,4,10,基礎コース,03_受講生データ_C班_202401.csv,False,81.6,低リスク
SID-182,受講生182,物理,94.6,75.8,81.6,98.1,3,10,基礎コース,03_受講生データ_C班_202401.csv,False,85.6,低リスク
SID-182,受講生182,国語,90.8,86.6,62.9,79.5,4,10,基礎コース,03_受講生データ_C班_202401.csv,False,81.7,低リスク
SID-182,受講生182,情報,95.3,94.3,67.5,80.5,3,10,基礎コース,03_受講生データ_C班_202401.csv,False,85.0,低リスク
SID-183,受講生183,数学,86.5,85.7,84.9,92.2,4,6,基礎コース,03_受講生データ_C班_202401.csv,False,86.3,低リスク
SID-183,受講生183,英語,85.9,88.1,82.4,82.6,5,6,基礎コース,03_受講生データ_C班_202401.csv,False,86.0,低リスク
SID-183,受講生183,物理,98.1,68.3,88.5,93.2,4,6,基礎コース,03_受講生データ_C班_202401.csv,False,86.8,低リスク
SID-183,受講生183,国語,90.4,76.3,93.1,94.3,5,6,基礎コース,03_受講生データ_C班_202401.csv,False,88.5,低リスク
SID-183,受講生183,情報,90.0,91.9,70.7,89.7,4,6,基礎コース,03_受講生データ_C班_202401.csv,False,85.8,低リスク
SID-184,受講生184,数学,86.4,81.9,98.0,95.0,5,12,上級コース,03_受講生データ_C班_202401.csv,False,89.6,低リスク
SID-184,受講生184,英語,97.7,78.5,99.9,78.8,3,12,上級コース,03_受講生データ_C班_202401.csv,False,88.1,低リスク
SID-184,受講生184,物理,89.6,92.9,96.3,93.3,4,12,上級コース,03_受講生データ_C班_202401.csv,False,91.6,低リスク
SID-184,受講生184,国語,92.5,80.0,80.4,87.7,4,12,上級コース,03_受講生データ_C班_202401.csv,False,85.4,低リスク
SID-184,受講生184,情報,90.1,95.0,88.4,94.9,3,12,上級コース,03_受講生データ_C班_202401.csv,False,89.7,低リスク
SID-185,受講生185,数学,87.8,83.5,61.3,84.6,4,4,応用コース,03_受講生データ_C班_202401.csv,False,80.3,低リスク
SID-185,受講生185,英語,85.1,66.1,87.6,85.9,4,4,応用コース,03_受講生データ_C班_202401.csv,False,80.5,低リスク
SID-185,受講生185,物理,88.3,73.7,81.5,86.0,4,4,応用コース,03_受講生データ_C班_202401.csv,False,82.3,低リスク
SID-185,受講生185,国語,91.6,65.2,96.3,76.8,4,4,応用コース,03_受講生データ_C班_202401.csv,False,82.9,低リスク
SID-185,受講生185,情報,89.0,72.3,81.0,82.0,4,4,応用コース,03_受講生データ_C班_202401.csv,False,81.5,低リスク
SID-186,受講生186,数学,72.9,66.0,51.2,60.5,3,7,上級コース,03_受講生データ_C班_202401.csv,False,63.8,中リスク
SID-186,受講生186,英語,73.1,63.4,56.5,84.1,2,7,上級コース,03_受講生データ_C班_202401.csv,False,66.6,低リスク
SID-186,受講生186,物理,84.9,57.4,64.7,73.9,3,7,上級コース,03_受講生データ_C班_202401.csv,False,70.6,低リスク
SID-186,受講生186,国語,77.2,74.6,61.3,82.5,2,7,上級コース,03_受講生データ_C班_202401.csv,False,71.6,低リスク
SID-186,受講生186,情報,67.5,67.5,57.1,83.0,3,7,上級コース,03_受講生データ_C班_202401.csv,False,66.9,低リスク
SID-187,受講生187,数学,81.1,52.6,48.3,61.7,3,11,基礎コース,03_受講生データ_C班_202401.csv,False,62.9,中リスク
SID-187,受講生187,英語,66.6,68.1,58.8,80.9,2,11,基礎コース,03_受講生データ_C班_202401.csv,False,65.5,低リスク
SID-187,受講生187,物理,70.6,63.0,47.9,82.1,3,11,基礎コース,03_受講生データ_C班_202401.csv,False,64.9,中リスク
SID-187,受講生187,国語,67.0,55.1,65.2,62.6,2,11,基礎コース,03_受講生データ_C班_202401.csv,False,60.9,中リスク
SID-187,受講生187,情報,77.3,68.7,63.8,64.8,3,11,基礎コース,03_受講生データ_C班_202401.csv,False,69.2,低リスク
SID-188,受講生188,数学,89.0,72.1,88.0,83.9,3,11,基礎コース,03_受講生データ_C班_202401.csv,False,81.9,低リスク
SID-188,受講生188,英語,89.0,69.0,82.7,79.6,3,11,基礎コース,03_受講生データ_C班_202401.csv,False,79.4,低リスク
SID-188,受講生188,物理,81.4,99.2,87.4,79.5,5,11,基礎コース,03_受講生データ_C班_202401.csv,False,87.7,低リスク
SID-188,受講生188,国語,80.3,76.7,66.1,80.5,4,11,基礎コース,03_受講生データ_C班_202401.csv,False,76.3,低リスク
SID-188,受講生188,情報,92.1,71.2,82.3,81.4,5,11,基礎コース,03_受講生データ_C班_202401.csv,False,83.7,低リスク
SID-189,受講生189,数学,84.5,50.8,63.3,79.3,3,12,上級コース,03_受講生データ_C班_202401.csv,False,69.3,低リスク
SID-189,受講生189,英語,68.4,59.6,66.7,73.4,2,12,上級コース,03_受講生データ_C班_202401.csv,False,64.4,中リスク
SID-189,受講生189,物理,78.1,69.6,65.7,71.9,2,12,上級コース,03_受講生データ_C班_202401.csv,False,69.9,低リスク
SID-189,受講生189,国語,79.4,56.6,66.4,60.5,3,12,上級コース,03_受講生データ_C班_202401.csv,False,66.8,低リスク
SID-189,受講生189,情報,68.9,70.0,53.5,63.7,2,12,上級コース,03_受講生データ_C班_202401.csv,False,63.1,中リスク
SID-190,受講生190,数学,55.9,49.6,22.1,31.1,1,9,上級コース,03_受講生データ_C班_202401.csv,False,41.0,中リスク
SID-190,受講生190,英語,54.0,53.5,28.4,63.6,2,9,上級コース,03_受講生データ_C班_202401.csv,False,48.7,中リスク
SID-190,受講生190,物理,48.5,48.6,40.6,47.9,2,9,上級コース,03_受講生データ_C班_202401.csv,False,45.7,中リスク
SID-190,受講生190,国語,52.7,48.5,43.8,56.5,2,9,上級コース,03_受講生データ_C班_202401.csv,False,49.1,中リスク
SID-190,受講生190,情報,54.4,48.2,45.9,37.4,2,9,上級コース,03_受講生データ_C班_202401.csv,False,47.1,中リスク
SID-191,受講生191,数学,80.8,79.2,94.3,82.2,4,12,応用コース,03_受講生データ_C班_202401.csv,False,83.0,低リスク
SID-191,受講生191,英語,80.1,77.4,84.6,78.2,5,12,応用コース,03_受講生データ_C班_202401.csv,False,81.0,低リスク
SID-191,受講生191,物理,97.9,70.5,96.4,80.4,4,12,応用コース,03_受講生データ_C班_202401.csv,False,87.0,低リスク
SID-191,受講生191,国語,92.1,68.0,62.6,76.9,5,12,応用コース,03_受講生データ_C班_202401.csv,False,78.3,低リスク
SID-191,受講生191,情報,91.8,93.3,76.1,86.1,3,12,応用コース,03_受講生データ_C班_202401.csv,False,86.1,低リスク
SID-192,受講生192,数学,56.0,44.1,34.2,55.0,2,12,応用コース,03_受講生データ_C班_202401.csv,False,47.0,中リスク
SID-192,受講生192,英語,69.9,32.3,20.4,34.4,1,12,応用コース,03_受講生データ_C班_202401.csv,False,41.8,中リスク
SID-192,受講生192,物理,50.3,52.9,38.8,48.2,2,12,応用コース,03_受講生データ_C班_202401.csv,False,47.1,中リスク
SID-192,受講生192,国語,63.9,29.1,44.6,30.1,1,12,応用コース,03_受講生データ_C班_202401.csv,False,43.1,中リスク
SID-192,受講生192,情報,68.0,47.6,45.6,43.9,2,12,応用コース,03_受講生データ_C班_202401.csv,False,52.7,中リスク
SID-193,受講生193,数学,96.5,84.3,84.7,76.5,5,6,応用コース,03_受講生データ_C班_202401.csv,False,88.3,低リスク
SID-193,受講生193,英語,91.0,67.1,89.7,96.0,3,6,応用コース,03_受講生データ_C班_202401.csv,False,83.5,低リスク
SID-193,受講生193,物理,98.4,68.6,97.6,76.7,5,6,応用コース,03_受講生データ_C班_202401.csv,False,87.6,低リスク
SID-193,受講生193,国語,96.8,67.5,60.7,75.6,4,6,応用コース,03_受講生データ_C班_202401.csv,False,78.0,低リスク
SID-193,受講生193,情報,90.2,93.4,65.1,78.1,5,6,応用コース,03_受講生データ_C班_202401.csv,False,84.7,低リスク
SID-194,受講生194,数学,84.7,90.6,98.0,94.2,4,11,上級コース,03_受講生データ_C班_202401.csv,False,89.8,低リスク
SID-194,受講生194,英語,97.5,83.2,93.3,79.6,5,11,上級コース,03_受講生データ_C班_202401.csv,False,90.5,低リスク
SID-194,受講生194,物理,93.1,66.8,95.7,92.3,3,11,上級コース,03_受講生データ_C班_202401.csv,False,84.8,低リスク
SID-194,受講生194,国語,99.0,76.0,79.4,93.5,5,11,上級コース,03_受講生データ_C班_202401.csv,False,88.6,低リスク
SID-194,受講生194,情報,90.8,88.1,99.2,93.6,3,11,上級コース,03_受講生データ_C班_202401.csv,False,90.2,低リスク
SID-195,受講生195,数学,82.4,81.6,83.6,78.7,5,8,応用コース,03_受講生データ_C班_202401.csv,False,82.8,低リスク
SID-195,受講生195,英語,85.7,69.2,80.5,79.1,4,8,応用コース,03_受講生データ_C班_202401.csv,False,79.0,低リスク
SID-195,受講生195,物理,91.8,70.9,88.9,79.9,5,8,応用コース,03_受講生データ_C班_202401.csv,False,84.6,低リスク
SID-195,受講生195,国語,80.5,83.3,72.8,80.6,5,8,応用コース,03_受講生データ_C班_202401.csv,False,80.7,低リスク
SID-195,受講生195,情報,89.4,94.5,96.6,82.6,4,8,応用コース,03_受講生データ_C班_202401.csv,False,90.4,低リスク
SID-196,受講生196,数学,94.4,85.4,68.0,94.0,3,8,基礎コース,03_受講生データ_C班_202401.csv,False,84.6,低リスク
SID-196,受講生196,英語,90.4,87.9,74.4,86.0,4,8,基礎コース,03_受講生データ_C班_202401.csv,False,85.1,低リスク
SID-196,受講生196,物理,95.1,70.5,91.1,95.0,3,8,基礎コース,03_受講生データ_C班_202401.csv,False,85.9,低リスク
SID-196,受講生196,国語,94.9,65.7,70.9,86.7,5,8,基礎コース,03_受講生データ_C班_202401.csv,False,81.8,低リスク
SID-196,受講生196,情報,98.4,78.1,95.0,79.1,4,8,基礎コース,03_受講生データ_C班_202401.csv,False,88.6,低リスク
SID-197,受講生197,数学,51.1,21.8,42.3,35.3,2,11,上級コース,03_受講生データ_C班_202401.csv,False,38.3,高リスク
SID-197,受講生197,英語,63.3,38.7,20.4,30.1,1,11,上級コース,03_受講生データ_C班_202401.csv,False,40.4,中リスク
SID-197,受講生197,物理,55.3,30.7,25.4,51.5,1,11,上級コース,03_受講生データ_C班_202401.csv,False,39.8,高リスク
SID-197,受講生197,国語,57.8,33.3,25.6,34.8,1,11,上級コース,03_受講生データ_C班_202401.csv,False,38.9,高リスク
SID-197,受講生197,情報,47.1,21.0,29.2,61.6,2,11,上級コース,03_受講生データ_C班_202401.csv,False,38.1,高リスク
SID-198,受講生198,数学,87.4,85.2,82.7,95.7,5,7,上級コース,03_受講生データ_C班_202401.csv,False,87.8,低リスク
SID-198,受講生198,英語,84.7,75.4,72.1,76.0,3,7,上級コース,03_受講生データ_C班_202401.csv,False,76.8,低リスク
SID-198,受講生198,物理,97.6,96.9,64.4,86.5,3,7,上級コース,03_受講生データ_C班_202401.csv,False,86.7,低リスク
SID-198,受講生198,国語,87.6,82.1,82.2,75.5,3,7,上級コース,03_受講生データ_C班_202401.csv,False,81.5,低リスク
SID-198,受講生198,情報,99.5,87.9,86.4,88.2,5,7,上級コース,03_受講生データ_C班_202401.csv,False,92.3,低リスク
SID-199,受講生199,数学,86.7,70.2,83.4,76.1,5,11,応用コース,03_受講生データ_C班_202401.csv,False,81.0,低リスク
SID-199,受講生199,英語,88.4,79.5,73.1,99.2,5,11,応用コース,03_受講生データ_C班_202401.csv,False,85.3,低リスク
SID-199,受講生199,物理,83.5,70.3,66.6,91.5,5,11,応用コース,03_受講生データ_C班_202401.csv,False,78.8,低リスク
SID-199,受講生199,国語,84.7,96.7,71.1,91.2,5,11,応用コース,03_受講生データ_C班_202401.csv,False,86.7,低リスク
SID-199,受講生199,情報,80.8,82.3,86.2,88.4,5,11,応用コース,03_受講生データ_C班_202401.csv,False,84.4,低リスク
SID-200,受講生200,数学,81.6,74.3,56.5,75.9,2,8,基礎コース,03_受講生データ_C班_202401.csv,False,71.1,低リスク
SID-200,受講生200,英語,80.8,56.0,66.6,67.0,2,8,基礎コース,03_受講生データ_C班_202401.csv,False,66.9,低リスク
SID-200,受講生200,物理,67.2,57.2,58.3,73.1,3,8,基礎コース,03_受講生データ_C班_202401.csv,False,62.9,中リスク
SID-200,受講生200,国語,82.0,74.9,47.7,66.8,2,8,基礎コース,03_受講生データ_C班_202401.csv,False,68.2,低リスク
SID-200,受講生200,情報,74.6,62.3,66.4,79.3,2,8,基礎コース,03_受講生データ_C班_202401.csv,False,68.1,低リスク
