staff_id,name,store_id,employment_type,hourly_wage,work_date,clock_in,clock_out,break_minutes,work_hours,late_night,base_wage,late_night_premium,total_wage,overtime_hours,source_file
R001-S02,スタッフR00102,R001_新宿店,アルバイト,1158,2024-01-11,13:00,17:18,0,4.3,False,4979.4,0.0,4979.4,0.0,shift_R001_202401.csv
R001-S04,スタッフR00104,R001_新宿店,アルバイト,1121,2024-01-11,18:00,21:48,0,3.8,False,4259.8,0.0,4259.8,0.0,shift_R001_202401.csv
R001-S05,スタッフR00105,R001_新宿店,パート,1139,2024-01-11,21:30,02:00,0,4.5,True,5125.5,1281.38,6406.88,0.0,shift_R001_202401.csv
R001-S06,スタッフR00106,R001_新宿店,アルバイト,1105,2024-01-11,21:30,04:00,45,6.5,True,7182.5,1795.62,8978.12,0.0,shift_R001_202401.csv
R001-S07,スタッフR00107,R001_新宿店,パート,1295,2024-01-11,20:00,03:36,45,7.6,True,9842.0,2460.5,12302.5,0.0,shift_R001_202401.csv
R001-S08,スタッフR00108,R001_新宿店,アルバイト,1136,2024-01-11,20:00,01:06,0,5.1,True,5793.6,1448.4,7242.0,0.0,shift_R001_202401.csv
R001-S09,スタッフR00109,R001_新宿店,アルバイト,1076,2024-01-11,20:00,03:30,45,7.5,True,8070.0,2017.5,10087.5,0.0,shift_R001_202401.csv
R001-S10,スタッフR00110,R001_新宿店,アルバイト,1073,2024-01-11,11:00,14:48,0,3.8,False,4077.4,0.0,4077.4,0.0,shift_R001_202401.csv
R001-S11,スタッフR00111,R001_新宿店,アルバイト,1147,2024-01-11,21:30,02:42,0,5.2,True,5964.4,1491.1,7455.5,0.0,shift_R001_202401.csv
R001-S12,スタッフR00112,R001_新宿店,アルバイト,1074,2024-01-11,14:30,22:12,45,7.7,True,8269.8,2067.45,10337.25,0.0,shift_R001_202401.csv
R001-S13,スタッフR00113,R001_新宿店,アルバイト,1141,2024-01-11,17:30,20:54,0,3.4,False,3879.4,0.0,3879.4,0.0,shift_R001_202401.csv
R001-S15,スタッフR00115,R001_新宿店,アルバイト,1117,2024-01-11,15:30,18:36,0,3.1,False,3462.7,0.0,3462.7,0.0,shift_R001_202401.csv
R001-S16,スタッフR00116,R001_新宿店,アルバイト,1061,2024-01-11,20:00,04:00,60,8.0,True,8488.0,2122.0,10610.0,0.0,shift_R001_202401.csv
R001-S17,スタッフR00117,R001_新宿店,アルバイト,1167,2024-01-11,14:00,20:48,45,6.8,False,7935.6,0.0,7935.6,0.0,shift_R001_202401.csv
R001-S19,スタッフR00119,R001_新宿店,パート,1131,2024-01-11,17:30,21:24,0,3.9,False,4410.9,0.0,4410.9,0.0,shift_R001_202401.csv
R001-S20,スタッフR00120,R001_新宿店,アルバイト,1146,2024-01-11,20:30,04:18,45,7.8,True,8938.8,2234.7,11173.5,0.0,shift_R001_202401.csv
R001-S01,スタッフR00101,R001_新宿店,アルバイト,1090,2024-01-12,16:30,21:06,0,4.6,False,5014.0,0.0,5014.0,0.0,shift_R001_202401.csv
R001-S04,スタッフR00104,R001_新宿店,アルバイト,1121,2024-01-12,17:30,23:48,45,6.3,True,7062.3,1765.58,8827.88,0.0,shift_R001_202401.csv
R001-S05,スタッフR00105,R001_新宿店,パート,1139,2024-01-12,18:00,23:18,0,5.3,True,6036.7,1509.18,7545.88,0.0,shift_R001_202401.csv
R001-S06,スタッフR00106,R001_新宿店,アルバイト,1105,2024-01-12,15:00,22:54,45,7.9,True,8729.5,2182.38,10911.88,0.0,shift_R001_202401.csv
R001-S07,スタッフR00107,R001_新宿店,パート,1295,2024-01-12,18:00,00:18,45,6.3,True,8158.5,2039.62,10198.12,0.0,shift_R001_202401.csv
R001-S08,スタッフR00108,R001_新宿店,アルバイト,1136,2024-01-12,16:00,19:54,0,3.9,False,4430.4,0.0,4430.4,0.0,shift_R001_202401.csv
R001-S09,スタッフR00109,R001_新宿店,アルバイト,1076,2024-01-12,17:30,00:18,45,6.8,True,7316.8,1829.2,9146.0,0.0,shift_R001_202401.csv
R001-S10,スタッフR00110,R001_新宿店,アルバイト,1073,2024-01-12,18:00,01:36,45,7.6,True,8154.8,2038.7,10193.5,0.0,shift_R001_202401.csv
R001-S11,スタッフR00111,R001_新宿店,アルバイト,1147,2024-01-12,21:30,01:06,0,3.6,True,4129.2,1032.3,5161.5,0.0,shift_R001_202401.csv
R001-S12,スタッフR00112,R001_新宿店,アルバイト,1074,2024-01-12,19:00,01:30,45,6.5,True,6981.0,1745.25,8726.25,0.0,shift_R001_202401.csv
R001-S13,スタッフR00113,R001_新宿店,アルバイト,1141,2024-01-12,10:30,14:00,0,3.5,False,3993.5,0.0,3993.5,0.0,shift_R001_202401.csv
R001-S14,スタッフR00114,R001_新宿店,アルバイト,1138,2024-01-12,11:30,19:12,45,7.7,False,8762.6,0.0,8762.6,0.0,shift_R001_202401.csv
R001-S15,スタッフR00115,R001_新宿店,アルバイト,1117,2024-01-12,12:30,20:12,45,7.7,False,8600.9,0.0,8600.9,0.0,shift_R001_202401.csv
R001-S16,スタッフR00116,R001_新宿店,アルバイト,1061,2024-01-12,21:30,02:36,0,5.1,True,5411.1,1352.78,6763.88,0.0,shift_R001_202401.csv
R001-S17,スタッフR00117,R001_新宿店,アルバイト,1167,2024-01-12,17:00,22:18,0,5.3,True,6185.1,1546.28,7731.38,0.0,shift_R001_202401.csv
R001-S19,スタッフR00119,R001_新宿店,パート,1131,2024-01-12,19:00,02:18,45,7.3,True,8256.3,2064.07,10320.37,0.0,shift_R001_202401.csv
R001-S20,スタッフR00120,R001_新宿店,アルバイト,1146,2024-01-12,16:30,00:12,45,7.7,True,8824.2,2206.05,11030.25,0.0,shift_R001_202401.csv
R001-S01,スタッフR00101,R001_新宿店,アルバイト,1090,2024-01-13,10:30,17:06,45,6.6,False,7194.0,0.0,7194.0,0.0,shift_R001_202401.csv
R001-S02,スタッフR00102,R001_新宿店,アルバイト,1158,2024-01-13,19:30,02:48,45,7.3,True,8453.4,2113.35,10566.75,0.0,shift_R001_202401.csv
R001-S03,スタッフR00103,R001_新宿店,アルバイト,1137,2024-01-13,17:30,22:12,0,4.7,True,5343.9,1335.98,6679.88,0.0,shift_R001_202401.csv
R001-S04,スタッフR00104,R001_新宿店,アルバイト,1121,2024-01-13,16:30,00:12,45,7.7,True,8631.7,2157.93,10789.63,0.0,shift_R001_202401.csv
R001-S05,スタッフR00105,R001_新宿店,パート,1139,2024-01-13,21:00,02:54,0,5.9,True,6720.1,1680.02,8400.12,0.0,shift_R001_202401.csv
R001-S06,スタッフR00106,R001_新宿店,アルバイト,1105,2024-01-13,16:00,20:36,0,4.6,False,5083.0,0.0,5083.0,0.0,shift_R001_202401.csv
R001-S07,スタッフR00107,R001_新宿店,パート,1295,2024-01-13,16:30,00:24,45,7.9,True,10230.5,2557.62,12788.12,0.0,shift_R001_202401.csv
R001-S08,スタッフR00108,R001_新宿店,アルバイト,1136,2024-01-13,20:00,01:30,0,5.5,True,6248.0,1562.0,7810.0,0.0,shift_R001_202401.csv
R001-S10,スタッフR00110,R001_新宿店,アルバイト,1073,2024-01-13,19:30,02:48,45,7.3,True,7832.9,1958.22,9791.12,0.0,shift_R001_202401.csv
R001-S11,スタッフR00111,R001_新宿店,アルバイト,1147,2024-01-13,17:00,22:36,0,5.6,True,6423.2,1605.8,8029.0,0.0,shift_R001_202401.csv
R001-S12,スタッフR00112,R001_新宿店,アルバイト,1074,2024-01-13,21:00,02:00,0,5.0,True,5370.0,1342.5,6712.5,0.0,shift_R001_202401.csv
R001-S13,スタッフR00113,R001_新宿店,アルバイト,1141,2024-01-13,12:00,17:18,0,5.3,False,6047.3,0.0,6047.3,0.0,shift_R001_202401.csv
R001-S14,スタッフR00114,R001_新宿店,アルバイト,1138,2024-01-13,15:30,21:42,45,6.2,False,7055.6,0.0,7055.6,0.0,shift_R001_202401.csv
R001-S15,スタッフR00115,R001_新宿店,アルバイト,1117,2024-01-13,20:30,04:18,45,7.8,True,8712.6,2178.15,10890.75,0.0,shift_R001_202401.csv
R001-S16,スタッフR00116,R001_新宿店,アルバイト,1061,2024-01-13,17:00,23:06,45,6.1,True,6472.1,1618.02,8090.12,0.0,shift_R001_202401.csv
R001-S17,スタッフR00117,R001_新宿店,アルバイト,1167,2024-01-13,20:30,04:30,60,8.0,True,9336.0,2334.0,11670.0,0.0,shift_R001_202401.csv
R001-S18,スタッフR00118,R001_新宿店,アルバイト,1187,2024-01-13,16:00,22:48,45,6.8,True,8071.6,2017.9,10089.5,0.0,shift_R001_202401.csv
R001-S19,スタッフR00119,R001_新宿店,パート,1131,2024-01-13,11:30,15:18,0,3.8,False,4297.8,0.0,4297.8,0.0,shift_R001_202401.csv
R001-S20,スタッフR00120,R001_新宿店,アルバイト,1146,2024-01-13,10:00,14:36,0,4.6,False,5271.6,0.0,5271.6,0.0,shift_R001_202401.csv
R001-S02,スタッフR00102,R001_新宿店,アルバイト,1158,2024-01-14,16:00,20:12,0,4.2,False,4863.6,0.0,4863.6,0.0,shift_R001_202401.csv
R001-S03,スタッフR00103,R001_新宿店,アルバイト,1137,2024-01-14,20:00,23:48,0,3.8,True,4320.6,1080.15,5400.75,0.0,shift_R001_202401.csv
R001-S05,スタッフR00105,R001_新宿店,パート,1139,2024-01-14,19:00,00:30,0,5.5,True,6264.5,1566.12,7830.62,0.0,shift_R001_202401.csv
R001-S06,スタッフR00106,R001_新宿店,アルバイト,1105,2024-01-14,13:30,19:42,45,6.2,False,6851.0,0.0,6851.0,0.0,shift_R001_202401.csv
R001-S07,スタッフR00107,R001_新宿店,パート,1295,2024-01-14,20:00,03:30,45,7.5,True,9712.5,2428.12,12140.62,0.0,shift_R001_202401.csv
R001-S08,スタッフR00108,R001_新宿店,アルバイト,1136,2024-01-14,14:00,17:24,0,3.4,False,3862.4,0.0,3862.4,0.0,shift_R001_202401.csv
R001-S09,スタッフR00109,R001_新宿店,アルバイト,1076,2024-01-14,19:30,01:42,45,6.2,True,6671.2,1667.8,8339.0,0.0,shift_R001_202401.csv
R001-S10,スタッフR00110,R001_新宿店,アルバイト,1073,2024-01-14,14:30,21:42,45,7.2,False,7725.6,0.0,7725.6,0.0,shift_R001_202401.csv
R001-S12,スタッフR00112,R001_新宿店,アルバイト,1074,2024-01-14,17:00,21:12,0,4.2,False,4510.8,0.0,4510.8,0.0,shift_R001_202401.csv
R001-S13,スタッフR00113,R001_新宿店,アルバイト,1141,2024-01-14,19:30,03:30,60,8.0,True,9128.0,2282.0,11410.0,0.0,shift_R001_202401.csv
R001-S14,スタッフR00114,R001_新宿店,アルバイト,1138,2024-01-14,20:30,00:54,0,4.4,True,5007.2,1251.8,6259.0,0.0,shift_R001_202401.csv
R001-S15,スタッフR00115,R001_新宿店,アルバイト,1117,2024-01-14,20:00,03:36,45,7.6,True,8489.2,2122.3,10611.5,0.0,shift_R001_202401.csv
R001-S16,スタッフR00116,R001_新宿店,アルバイト,1061,2024-01-14,14:00,20:00,45,6.0,False,6366.0,0.0,6366.0,0.0,shift_R001_202401.csv
R001-S17,スタッフR00117,R001_新宿店,アルバイト,1167,2024-01-14,20:00,02:06,45,6.1,True,7118.7,1779.68,8898.38,0.0,shift_R001_202401.csv
R001-S18,スタッフR00118,R001_新宿店,アルバイト,1187,2024-01-14,21:00,03:06,45,6.1,True,7240.7,1810.18,9050.88,0.0,shift_R001_202401.csv
R001-S19,スタッフR00119,R001_新宿店,パート,1131,2024-01-14,20:00,00:30,0,4.5,True,5089.5,1272.38,6361.88,0.0,shift_R001_202401.csv
R001-S20,スタッフR00120,R001_新宿店,アルバイト,1146,2024-01-14,19:30,02:12,45,6.7,True,7678.2,1919.55,9597.75,0.0,shift_R001_202401.csv
R001-S02,スタッフR00102,R001_新宿店,アルバイト,1158,2024-01-15,21:30,01:24,0,3.9,True,4516.2,1129.05,5645.25,0.0,shift_R001_202401.csv
R001-S04,スタッフR00104,R001_新宿店,アルバイト,1121,2024-01-15,15:30,22:42,45,7.2,True,8071.2,2017.8,10089.0,0.0,shift_R001_202401.csv
R001-S05,スタッフR00105,R001_新宿店,パート,1139,2024-01-15,17:30,00:12,45,6.7,True,7631.3,1907.82,9539.12,0.0,shift_R001_202401.csv
R001-S06,スタッフR00106,R001_新宿店,アルバイト,1105,2024-01-15,11:30,19:18,45,7.8,False,8619.0,0.0,8619.0,0.0,shift_R001_202401.csv
R001-S08,スタッフR00108,R001_新宿店,アルバイト,1136,2024-01-15,20:30,04:18,45,7.8,True,8860.8,2215.2,11076.0,0.0,shift_R001_202401.csv
R001-S09,スタッフR00109,R001_新宿店,アルバイト,1076,2024-01-15,15:00,22:00,45,7.0,True,7532.0,1883.0,9415.0,0.0,shift_R001_202401.csv
R001-S11,スタッフR00111,R001_新宿店,アルバイト,1147,2024-01-15,17:30,23:54,45,6.4,True,7340.8,1835.2,9176.0,0.0,shift_R001_202401.csv
R001-S12,スタッフR00112,R001_新宿店,アルバイト,1074,2024-01-15,19:30,02:36,45,7.1,True,7625.4,1906.35,9531.75,0.0,shift_R001_202401.csv
R001-S13,スタッフR00113,R001_新宿店,アルバイト,1141,2024-01-15,11:00,16:24,0,5.4,False,6161.4,0.0,6161.4,0.0,shift_R001_202401.csv
R001-S14,スタッフR00114,R001_新宿店,アルバイト,1138,2024-01-15,18:30,02:06,45,7.6,True,8648.8,2162.2,10811.0,0.0,shift_R001_202401.csv
R001-S15,スタッフR00115,R001_新宿店,アルバイト,1117,2024-01-15,11:30,19:00,45,7.5,False,8377.5,0.0,8377.5,0.0,shift_R001_202401.csv
R001-S16,スタッフR00116,R001_新宿店,アルバイト,1061,2024-01-15,16:00,19:42,0,3.7,False,3925.7,0.0,3925.7,0.0,shift_R001_202401.csv
R001-S17,スタッフR00117,R001_新宿店,アルバイト,1167,2024-01-15,14:30,18:06,0,3.6,False,4201.2,0.0,4201.2,0.0,shift_R001_202401.csv
R001-S18,スタッフR00118,R001_新宿店,アルバイト,1187,2024-01-15,18:00,22:54,0,4.9,True,5816.3,1454.08,7270.38,0.0,shift_R001_202401.csv
R001-S19,スタッフR00119,R001_新宿店,パート,1131,2024-01-15,21:30,03:24,0,5.9,True,6672.9,1668.22,8341.12,0.0,shift_R001_202401.csv
R001-S20,スタッフR00120,R001_新宿店,アルバイト,1146,2024-01-15,16:00,23:12,45,7.2,True,8251.2,2062.8,10314.0,0.0,shift_R001_202401.csv
R001-S01,スタッフR00101,R001_新宿店,アルバイト,1090,2024-01-16,14:00,20:30,45,6.5,False,7085.0,0.0,7085.0,0.0,shift_R001_202401.csv
R001-S02,スタッフR00102,R001_新宿店,アルバイト,1158,2024-01-16,17:00,00:18,45,7.3,True,8453.4,2113.35,10566.75,0.0,shift_R001_202401.csv
R001-S04,スタッフR00104,R001_新宿店,アルバイト,1121,2024-01-16,18:30,21:48,0,3.3,False,3699.3,0.0,3699.3,0.0,shift_R001_202401.csv
R001-S05,スタッフR00105,R001_新宿店,パート,1139,2024-01-16,11:30,15:00,0,3.5,False,3986.5,0.0,3986.5,0.0,shift_R001_202401.csv
R001-S06,スタッフR00106,R001_新宿店,アルバイト,1105,2024-01-16,20:00,23:18,0,3.3,True,3646.5,911.62,4558.12,0.0,shift_R001_202401.csv
R001-S07,スタッフR00107,R001_新宿店,パート,1295,2024-01-16,12:00,15:18,0,3.3,False,4273.5,0.0,4273.5,0.0,shift_R001_202401.csv
R001-S08,スタッフR00108,R001_新宿店,アルバイト,1136,2024-01-16,13:00,20:06,45,7.1,False,8065.6,0.0,8065.6,0.0,shift_R001_202401.csv
R001-S09,スタッフR00109,R001_新宿店,アルバイト,1076,2024-01-16,12:00,16:24,0,4.4,False,4734.4,0.0,4734.4,0.0,shift_R001_202401.csv
R001-S10,スタッフR00110,R001_新宿店,アルバイト,1073,2024-01-16,12:30,19:30,45,7.0,False,7511.0,0.0,7511.0,0.0,shift_R001_202401.csv
R001-S12,スタッフR00112,R001_新宿店,アルバイト,1074,2024-01-16,12:00,16:48,0,4.8,False,5155.2,0.0,5155.2,0.0,shift_R001_202401.csv
R001-S13,スタッフR00113,R001_新宿店,アルバイト,1141,2024-01-16,19:30,22:36,0,3.1,True,3537.1,884.28,4421.38,0.0,shift_R001_202401.csv
R001-S14,スタッフR00114,R001_新宿店,アルバイト,1138,2024-01-16,12:30,18:06,0,5.6,False,6372.8,0.0,6372.8,0.0,shift_R001_202401.csv
R001-S15,スタッフR00115,R001_新宿店,アルバイト,1117,2024-01-16,17:30,00:24,45,6.9,True,7707.3,1926.82,9634.12,0.0,shift_R001_202401.csv
R001-S16,スタッフR00116,R001_新宿店,アルバイト,1061,2024-01-16,11:30,17:00,0,5.5,False,5835.5,0.0,5835.5,0.0,shift_R001_202401.csv
R001-S17,スタッフR00117,R001_新宿店,アルバイト,1167,2024-01-16,10:30,15:48,0,5.3,False,6185.1,0.0,6185.1,0.0,shift_R001_202401.csv
R001-S18,スタッフR00118,R001_新宿店,アルバイト,1187,2024-01-16,10:30,17:42,45,7.2,False,8546.4,0.0,8546.4,0.0,shift_R001_202401.csv
R001-S19,スタッフR00119,R001_新宿店,パート,1131,2024-01-16,11:30,18:06,45,6.6,False,7464.6,0.0,7464.6,0.0,shift_R001_202401.csv
R001-S20,スタッフR00120,R001_新宿店,アルバイト,1146,2024-01-16,11:30,17:30,45,6.0,False,6876.0,0.0,6876.0,0.0,shift_R001_202401.csv
R001-S02,スタッフR00102,R001_新宿店,アルバイト,1158,2024-01-17,20:30,01:24,0,4.9,True,5674.2,1418.55,7092.75,0.0,shift_R001_202401.csv
R001-S03,スタッフR00103,R001_新宿店,アルバイト,1137,2024-01-17,14:30,20:00,0,5.5,False,6253.5,0.0,6253.5,0.0,shift_R001_202401.csv
R001-S04,スタッフR00104,R001_新宿店,アルバイト,1121,2024-01-17,21:00,04:18,45,7.3,True,8183.3,2045.82,10229.12,0.0,shift_R001_202401.csv
R001-S05,スタッフR00105,R001_新宿店,パート,1139,2024-01-17,18:00,23:12,0,5.2,True,5922.8,1480.7,7403.5,0.0,shift_R001_202401.csv
R001-S06,スタッフR00106,R001_新宿店,アルバイト,1105,2024-01-17,16:30,23:36,45,7.1,True,7845.5,1961.38,9806.88,0.0,shift_R001_202401.csv
R001-S07,スタッフR00107,R001_新宿店,パート,1295,2024-01-17,21:00,01:36,0,4.6,True,5957.0,1489.25,7446.25,0.0,shift_R001_202401.csv
R001-S08,スタッフR00108,R001_新宿店,アルバイト,1136,2024-01-17,14:30,22:18,45,7.8,True,8860.8,2215.2,11076.0,0.0,shift_R001_202401.csv
R001-S09,スタッフR00109,R001_新宿店,アルバイト,1076,2024-01-17,17:00,20:30,0,3.5,False,3766.0,0.0,3766.0,0.0,shift_R001_202401.csv
R001-S11,スタッフR00111,R001_新宿店,アルバイト,1147,2024-01-17,21:30,04:36,45,7.1,True,8143.7,2035.92,10179.62,0.0,shift_R001_202401.csv
R001-S12,スタッフR00112,R001_新宿店,アルバイト,1074,2024-01-17,19:30,01:54,45,6.4,True,6873.6,1718.4,8592.0,0.0,shift_R001_202401.csv
R001-S13,スタッフR00113,R001_新宿店,アルバイト,1141,2024-01-17,20:30,03:48,45,7.3,True,8329.3,2082.32,10411.62,0.0,shift_R001_202401.csv
R001-S14,スタッフR00114,R001_新宿店,アルバイト,1138,2024-01-17,14:30,19:18,0,4.8,False,5462.4,0.0,5462.4,0.0,shift_R001_202401.csv
R001-S15,スタッフR00115,R001_新宿店,アルバイト,1117,2024-01-17,13:00,19:18,45,6.3,False,7037.1,0.0,7037.1,0.0,shift_R001_202401.csv
R001-S16,スタッフR00116,R001_新宿店,アルバイト,1061,2024-01-17,11:30,18:42,45,7.2,False,7639.2,0.0,7639.2,0.0,shift_R001_202401.csv
R001-S17,スタッフR00117,R001_新宿店,アルバイト,1167,2024-01-17,14:00,21:00,45,7.0,False,8169.0,0.0,8169.0,0.0,shift_R001_202401.csv
R001-S18,スタッフR00118,R001_新宿店,アルバイト,1187,2024-01-17,19:00,01:00,45,6.0,True,7122.0,1780.5,8902.5,0.0,shift_R001_202401.csv
R001-S19,スタッフR00119,R001_新宿店,パート,1131,2024-01-17,21:30,00:36,0,3.1,True,3506.1,876.52,4382.62,0.0,shift_R001_202401.csv
R001-S20,スタッフR00120,R001_新宿店,アルバイト,1146,2024-01-17,14:30,19:18,0,4.8,False,5500.8,0.0,5500.8,0.0,shift_R001_202401.csv
R001-S03,スタッフR00103,R001_新宿店,アルバイト,1137,2024-01-18,11:00,17:42,45,6.7,False,7617.9,0.0,7617.9,0.0,shift_R001_202401.csv
R001-S04,スタッフR00104,R001_新宿店,アルバイト,1121,2024-01-18,11:00,15:54,0,4.9,False,5492.9,0.0,5492.9,0.0,shift_R001_202401.csv
R001-S05,スタッフR00105,R001_新宿店,パート,1139,2024-01-18,12:30,17:06,0,4.6,False,5239.4,0.0,5239.4,0.0,shift_R001_202401.csv
R001-S06,スタッフR00106,R001_新宿店,アルバイト,1105,2024-01-18,19:00,02:24,45,7.4,True,8177.0,2044.25,10221.25,0.0,shift_R001_202401.csv
R001-S07,スタッフR00107,R001_新宿店,パート,1295,2024-01-18,19:00,01:24,45,6.4,True,8288.0,2072.0,10360.0,0.0,shift_R001_202401.csv
R001-S08,スタッフR00108,R001_新宿店,アルバイト,1136,2024-01-18,20:30,01:54,0,5.4,True,6134.4,1533.6,7668.0,0.0,shift_R001_202401.csv
R001-S09,スタッフR00109,R001_新宿店,アルバイト,1076,2024-01-18,14:00,20:48,45,6.8,False,7316.8,0.0,7316.8,0.0,shift_R001_202401.csv
R001-S11,スタッフR00111,R001_新宿店,アルバイト,1147,2024-01-18,14:30,20:06,0,5.6,False,6423.2,0.0,6423.2,0.0,shift_R001_202401.csv
R001-S12,スタッフR00112,R001_新宿店,アルバイト,1074,2024-01-18,13:30,21:24,45,7.9,False,8484.6,0.0,8484.6,0.0,shift_R001_202401.csv
R001-S14,スタッフR00114,R001_新宿店,アルバイト,1138,2024-01-18,13:00,19:48,45,6.8,False,7738.4,0.0,7738.4,0.0,shift_R001_202401.csv
R001-S15,スタッフR00115,R001_新宿店,アルバイト,1117,2024-01-18,11:00,16:30,0,5.5,False,6143.5,0.0,6143.5,0.0,shift_R001_202401.csv
R001-S16,スタッフR00116,R001_新宿店,アルバイト,1061,2024-01-18,12:30,18:12,0,5.7,False,6047.7,0.0,6047.7,0.0,shift_R001_202401.csv
R001-S17,スタッフR00117,R001_新宿店,アルバイト,1167,2024-01-18,18:30,21:54,0,3.4,False,3967.8,0.0,3967.8,0.0,shift_R001_202401.csv
R001-S18,スタッフR00118,R001_新宿店,アルバイト,1187,2024-01-18,10:30,13:36,0,3.1,False,3679.7,0.0,3679.7,0.0,shift_R001_202401.csv
R001-S19,スタッフR00119,R001_新宿店,パート,1131,2024-01-18,15:30,21:24,0,5.9,False,6672.9,0.0,6672.9,0.0,shift_R001_202401.csv
R001-S20,スタッフR00120,R001_新宿店,アルバイト,1146,2024-01-18,16:30,20:06,0,3.6,False,4125.6,0.0,4125.6,0.0,shift_R001_202401.csv
R001-S02,スタッフR00102,R001_新宿店,アルバイト,1158,2024-01-19,19:30,02:42,45,7.2,True,8337.6,2084.4,10422.0,0.0,shift_R001_202401.csv
R001-S03,スタッフR00103,R001_新宿店,アルバイト,1137,2024-01-19,11:30,18:42,45,7.2,False,8186.4,0.0,8186.4,0.0,shift_R001_202401.csv
R001-S04,スタッフR00104,R001_新宿店,アルバイト,1121,2024-01-19,19:30,01:06,0,5.6,True,6277.6,1569.4,7847.0,0.0,shift_R001_202401.csv
R001-S05,スタッフR00105,R001_新宿店,パート,1139,2024-01-19,14:30,18:35,0,4.1,False,4669.9,0.0,4669.9,0.0,shift_R001_202401.csv
R001-S06,スタッフR00106,R001_新宿店,アルバイト,1105,2024-01-19,11:00,16:42,0,5.7,False,6298.5,0.0,6298.5,0.0,shift_R001_202401.csv
R001-S07,スタッフR00107,R001_新宿店,パート,1295,2024-01-19,15:30,22:06,45,6.6,True,8547.0,2136.75,10683.75,0.0,shift_R001_202401.csv
R001-S08,スタッフR00108,R001_新宿店,アルバイト,1136,2024-01-19,12:00,15:30,0,3.5,False,3976.0,0.0,3976.0,0.0,shift_R001_202401.csv
R001-S09,スタッフR00109,R001_新宿店,アルバイト,1076,2024-01-19,12:00,18:48,45,6.8,False,7316.8,0.0,7316.8,0.0,shift_R001_202401.csv
R001-S10,スタッフR00110,R001_新宿店,アルバイト,1073,2024-01-19,12:30,17:48,0,5.3,False,5686.9,0.0,5686.9,0.0,shift_R001_202401.csv
R001-S11,スタッフR00111,R001_新宿店,アルバイト,1147,2024-01-19,19:30,01:54,45,6.4,True,7340.8,1835.2,9176.0,0.0,shift_R001_202401.csv
